"city","state","postalcode","country","creditlimit","productcode","productline","productscale","quantityinstock","buyprice","msrp","productrating","customernumber"
"Genève",,"1203","Switzerland","141300.00","S12_4675","Classic Cars","1:12","7323","58.73","115.16","2","298"
"Genève",,"1203","Switzerland","141300.00","S18_2870","Classic Cars","1:18","8164","56.76","132.00","4","298"
"Genève",,"1203","Switzerland","141300.00","S18_3232","Classic Cars","1:18","8347","77.90","169.34","3","298"
"Genève",,"1203","Switzerland","141300.00","S18_3278","Classic Cars","1:18","1917","49.05","80.41","2","298"
"Genève",,"1203","Switzerland","141300.00","S24_2972","Classic Cars","1:24","7723","16.24","37.76","2","298"
"Genève",,"1203","Switzerland","141300.00","S24_3371","Classic Cars","1:24","7995","38.58","61.23","3","298"
"Genève",,"1203","Switzerland","141300.00","S12_3380","Classic Cars","1:12","9123","75.16","117.44","3","298"
"Genève",,"1203","Switzerland","141300.00","S18_1984","Classic Cars","1:18","9772","93.89","142.25","3","298"
"Genève",,"1203","Switzerland","141300.00","S18_3482","Classic Cars","1:18","9127","73.49","146.99","5","298"
"Genève",,"1203","Switzerland","141300.00","S18_4721","Classic Cars","1:18","1249","69.93","148.80","5","298"
"Genève",,"1203","Switzerland","141300.00","S24_4620","Classic Cars","1:18","7869","32.33","80.84","3","298"
"Århus",,"8200","Denmark","120800.00","S18_1589","Classic Cars","1:18","9042","65.96","124.44","3","227"
"Århus",,"8200","Denmark","120800.00","S18_2238","Classic Cars","1:18","4724","101.51","163.73","4","227"
"Århus",,"8200","Denmark","120800.00","S18_3685","Classic Cars","1:18","8990","62.16","141.28","3","227"
"Århus",,"8200","Denmark","120800.00","S24_2766","Classic Cars","1:24","2350","47.25","90.87","4","227"
"Århus",,"8200","Denmark","120800.00","S24_2887","Classic Cars","1:24","1452","72.82","117.44","4","227"
"Århus",,"8200","Denmark","120800.00","S700_1938","Ships","1:700","737","43.30","86.61","4","227"
"Århus",,"8200","Denmark","120800.00","S12_3148","Classic Cars","1:18","6906","89.14","151.08","4","227"
"Århus",,"8200","Denmark","120800.00","S18_1129","Classic Cars","1:18","3975","83.51","141.54","4","227"
"Århus",,"8200","Denmark","120800.00","S18_3259","Trains","1:18","6450","67.56","100.84","3","227"
"Århus",,"8200","Denmark","120800.00","S24_1046","Classic Cars","1:24","1005","49.24","73.49","3","227"
"Århus",,"8200","Denmark","120800.00","S24_3191","Classic Cars","1:24","4695","50.51","85.61","4","227"
"Århus",,"8200","Denmark","120800.00","S50_1392","Trucks and Buses","1:50","1016","68.29","115.75","4","227"
"Århus",,"8200","Denmark","120800.00","S12_1108","Classic Cars","1:12","3619","95.59","207.80","4","227"
"Århus",,"8200","Denmark","120800.00","S12_3891","Classic Cars","1:12","1049","83.05","173.02","2","227"
"Århus",,"8200","Denmark","120800.00","S12_4473","Trucks and Buses","1:12","6125","55.70","118.50","5","227"
"Århus",,"8200","Denmark","120800.00","S18_2870","Classic Cars","1:18","8164","56.76","132.00","1","227"
"Århus",,"8200","Denmark","120800.00","S18_4027","Classic Cars","1:18","5545","91.92","143.62","4","227"
"Århus",,"8200","Denmark","120800.00","S18_4933","Classic Cars","1:18","3209","34.21","71.27","1","227"
"Århus",,"8200","Denmark","120800.00","S24_1628","Classic Cars","1:24","8197","29.18","50.31","2","227"
"Århus",,"8200","Denmark","120800.00","S24_3432","Classic Cars","1:24","9446","62.11","107.08","3","227"
"Århus",,"8200","Denmark","120800.00","S50_1514","Trains","1:50","1645","37.49","58.58","2","227"
"Århus",,"8200","Denmark","120800.00","S18_1984","Classic Cars","1:18","9772","93.89","142.25","3","227"
"Århus",,"8200","Denmark","120800.00","S18_3140","Vintage Cars","1:18","3913","68.30","136.59","4","227"
"Århus",,"8200","Denmark","120800.00","S24_1444","Classic Cars","1:24","4074","32.37","57.80","2","227"
"Århus",,"8200","Denmark","120800.00","S24_2840","Classic Cars","1:24","2542","15.91","35.36","3","227"
"Århus",,"8200","Denmark","120800.00","S24_4048","Classic Cars","1:24","6582","69.78","118.28","2","227"
"Århus",,"8200","Denmark","120800.00","S32_3207","Trains","1:32","8601","26.72","62.14","4","227"
"Makati City",,"1227 MM","Philippines","81500.00","S18_1889","Classic Cars","1:18","8826","53.90","77.00","1","385"
"Makati City",,"1227 MM","Philippines","81500.00","S32_2206","Motorcycles","1:32","9241","24.14","40.23","4","385"
"Makati City",,"1227 MM","Philippines","81500.00","S700_4002","Planes","1:700","8820","36.27","74.03","4","385"
"Makati City",,"1227 MM","Philippines","81500.00","S12_1099","Classic Cars","1:12","68","95.34","194.57","5","385"
"Makati City",,"1227 MM","Philippines","81500.00","S24_3856","Classic Cars","1:18","6600","98.30","140.43","3","385"
"Makati City",,"1227 MM","Philippines","81500.00","S24_3949","Planes","1:24","6812","29.34","68.24","3","385"
"Makati City",,"1227 MM","Philippines","81500.00","S700_2466","Planes","1:700","9653","68.80","99.72","4","385"
"Makati City",,"1227 MM","Philippines","81500.00","S12_3990","Classic Cars","1:12","5663","31.92","79.80","3","385"
"Makati City",,"1227 MM","Philippines","81500.00","S12_4675","Classic Cars","1:12","7323","58.73","115.16","2","385"
"Makati City",,"1227 MM","Philippines","81500.00","S18_3278","Classic Cars","1:18","1917","49.05","80.41","4","385"
"Makati City",,"1227 MM","Philippines","81500.00","S24_3371","Classic Cars","1:24","7995","38.58","61.23","3","385"
"Makati City",,"1227 MM","Philippines","81500.00","S24_3420","Vintage Cars","1:24","2902","26.30","65.75","2","385"
"Makati City",,"1227 MM","Philippines","81500.00","S12_3380","Classic Cars","1:12","9123","75.16","117.44","4","385"
"Makati City",,"1227 MM","Philippines","81500.00","S18_1662","Planes","1:18","5330","77.27","157.69","3","385"
"Makati City",,"1227 MM","Philippines","81500.00","S18_3482","Classic Cars","1:18","9127","73.49","146.99","3","385"
"Makati City",,"1227 MM","Philippines","81500.00","S18_3782","Motorcycles","1:18","7689","32.95","62.17","1","385"
"Makati City",,"1227 MM","Philippines","81500.00","S18_4721","Classic Cars","1:18","1249","69.93","148.80","4","385"
"Makati City",,"1227 MM","Philippines","81500.00","S24_2360","Motorcycles","1:24","6840","47.10","69.26","1","385"
"Makati City",,"1227 MM","Philippines","81500.00","S24_2841","Planes","1:24","5942","34.25","68.51","1","385"
"Makati City",,"1227 MM","Philippines","81500.00","S24_4620","Classic Cars","1:18","7869","32.33","80.84","2","385"
"Makati City",,"1227 MM","Philippines","81500.00","S32_4485","Motorcycles","1:32","3341","56.13","102.05","1","385"
"Makati City",,"1227 MM","Philippines","81500.00","S50_4713","Motorcycles","1:50","600","34.17","81.36","1","385"
"Reggio Emilia",,"42100","Italy","121400.00","S18_1589","Classic Cars","1:18","9042","65.96","124.44","4","386"
"Reggio Emilia",,"42100","Italy","121400.00","S18_1889","Classic Cars","1:18","8826","53.90","77.00","2","386"
"Reggio Emilia",,"42100","Italy","121400.00","S18_2238","Classic Cars","1:18","4724","101.51","163.73","3","386"
"Stavern",,"4110","Norway","81700.00","S12_1666","Trucks and Buses","1:12","1579","77.90","136.67","2","121"
"Reggio Emilia",,"42100","Italy","121400.00","S18_3685","Classic Cars","1:18","8990","62.16","141.28","4","386"
"Reggio Emilia",,"42100","Italy","121400.00","S24_1785","Planes","1:24","3627","66.74","109.42","5","386"
"Reggio Emilia",,"42100","Italy","121400.00","S32_4289","Vintage Cars","1:32","136","33.02","68.79","4","386"
"Reggio Emilia",,"42100","Italy","121400.00","S700_4002","Planes","1:700","8820","36.27","74.03","2","386"
"Stavern",,"4110","Norway","81700.00","S18_3320","Vintage Cars","1:18","7913","57.54","99.21","2","121"
"Stavern",,"4110","Norway","81700.00","S10_4757","Classic Cars","1:10","3252","85.68","136.00","2","121"
"Reggio Emilia",,"42100","Italy","121400.00","S12_1099","Classic Cars","1:12","68","95.34","194.57","4","386"
"Reggio Emilia",,"42100","Italy","121400.00","S12_3148","Classic Cars","1:18","6906","89.14","151.08","2","386"
"Reggio Emilia",,"42100","Italy","121400.00","S18_1129","Classic Cars","1:18","3975","83.51","141.54","2","386"
"Reggio Emilia",,"42100","Italy","121400.00","S24_3856","Classic Cars","1:18","6600","98.30","140.43","2","386"
"Reggio Emilia",,"42100","Italy","121400.00","S24_3949","Planes","1:24","6812","29.34","68.24","3","386"
"Reggio Emilia",,"42100","Italy","121400.00","S32_1374","Motorcycles","1:32","178","66.92","99.89","3","386"
"Reggio Emilia",,"42100","Italy","121400.00","S50_1392","Trucks and Buses","1:50","1016","68.29","115.75","3","386"
"Reggio Emilia",,"42100","Italy","121400.00","S700_2466","Planes","1:700","9653","68.80","99.72","4","386"
"Stavern",,"4110","Norway","81700.00","S12_2823","Motorcycles","1:12","9997","66.27","150.62","2","121"
"Stavern",,"4110","Norway","81700.00","S18_2432","Trucks and Buses","1:18","2018","24.92","60.77","2","121"
"Stavern",,"4110","Norway","81700.00","S18_4668","Vintage Cars","1:18","6645","23.14","50.31","1","121"
"Stavern",,"4110","Norway","81700.00","S32_3522","Trucks and Buses","1:32","814","33.61","64.64","1","121"
"Reggio Emilia",,"42100","Italy","121400.00","S12_1108","Classic Cars","1:12","3619","95.59","207.80","3","386"
"Reggio Emilia",,"42100","Italy","121400.00","S12_3891","Classic Cars","1:12","1049","83.05","173.02","3","386"
"Reggio Emilia",,"42100","Italy","121400.00","S12_3990","Classic Cars","1:12","5663","31.92","79.80","4","386"
"Reggio Emilia",,"42100","Italy","121400.00","S12_4675","Classic Cars","1:12","7323","58.73","115.16","2","386"
"Reggio Emilia",,"42100","Italy","121400.00","S18_2870","Classic Cars","1:18","8164","56.76","132.00","3","386"
"Reggio Emilia",,"42100","Italy","121400.00","S18_3232","Classic Cars","1:18","8347","77.90","169.34","1","386"
"Reggio Emilia",,"42100","Italy","121400.00","S18_4027","Classic Cars","1:18","5545","91.92","143.62","3","386"
"Reggio Emilia",,"42100","Italy","121400.00","S24_1628","Classic Cars","1:24","8197","29.18","50.31","5","386"
"Reggio Emilia",,"42100","Italy","121400.00","S24_2000","Motorcycles","1:24","15","37.32","76.17","3","386"
"Reggio Emilia",,"42100","Italy","121400.00","S24_2972","Classic Cars","1:24","7723","16.24","37.76","3","386"
"Reggio Emilia",,"42100","Italy","121400.00","S24_3371","Classic Cars","1:24","7995","38.58","61.23","2","386"
"Reggio Emilia",,"42100","Italy","121400.00","S50_1514","Trains","1:50","1645","37.49","58.58","4","386"
"Reggio Emilia",,"42100","Italy","121400.00","S700_1691","Planes","1:700","5841","51.15","91.34","4","386"
"Reggio Emilia",,"42100","Italy","121400.00","S12_3380","Classic Cars","1:12","9123","75.16","117.44","4","386"
"Reggio Emilia",,"42100","Italy","121400.00","S18_1662","Planes","1:18","5330","77.27","157.69","4","386"
"Reggio Emilia",,"42100","Italy","121400.00","S18_1984","Classic Cars","1:18","9772","93.89","142.25","3","386"
"Stavern",,"4110","Norway","81700.00","S50_1392","Trucks and Buses","1:50","1016","68.29","115.75","2","121"
"Stavern",,"4110","Norway","81700.00","S10_1949","Classic Cars","1:10","7305","98.58","214.30","2","121"
"Stavern",,"4110","Norway","81700.00","S12_1108","Classic Cars","1:12","3619","95.59","207.80","3","121"
"Stavern",,"4110","Norway","81700.00","S12_3891","Classic Cars","1:12","1049","83.05","173.02","4","121"
"Stavern",,"4110","Norway","81700.00","S18_2949","Vintage Cars","1:18","4189","60.78","101.31","2","121"
"Stavern",,"4110","Norway","81700.00","S18_3136","Vintage Cars","1:18","5992","60.74","104.72","2","121"
"Stavern",,"4110","Norway","81700.00","S24_2000","Motorcycles","1:24","15","37.32","76.17","3","121"
"Stavern",,"4110","Norway","81700.00","S24_2300","Trucks and Buses","1:24","2327","61.34","127.79","2","121"
"Reggio Emilia",,"42100","Italy","121400.00","S18_2581","Planes","1:72","992","49.00","84.48","5","386"
"Reggio Emilia",,"42100","Italy","121400.00","S24_1444","Classic Cars","1:24","4074","32.37","57.80","3","386"
"Reggio Emilia",,"42100","Italy","121400.00","S24_4048","Classic Cars","1:24","6582","69.78","118.28","3","386"
"Reggio Emilia",,"42100","Italy","121400.00","S24_4278","Planes","1:24","2756","36.23","72.45","3","386"
"Reggio Emilia",,"42100","Italy","121400.00","S32_3207","Trains","1:32","8601","26.72","62.14","3","386"
"Reggio Emilia",,"42100","Italy","121400.00","S50_1341","Vintage Cars","1:50","7062","27.06","43.64","3","386"
"Reggio Emilia",,"42100","Italy","121400.00","S700_2834","Planes","1:700","7106","59.33","118.65","4","386"
"Reggio Emilia",,"42100","Italy","121400.00","S700_3167","Planes","1:72","551","54.40","80.00","1","386"
"Stavern",,"4110","Norway","81700.00","S32_2509","Trucks and Buses","1:32","2874","25.98","54.11","4","121"
"Stavern",,"4110","Norway","81700.00","S50_1514","Trains","1:50","1645","37.49","58.58","3","121"
"Stavern",,"4110","Norway","81700.00","S700_2824","Classic Cars","1:18","6934","46.53","101.15","3","121"
"Stavern",,"4110","Norway","81700.00","S10_1678","Motorcycles","1:10","7933","48.81","95.70","3","121"
"Stavern",,"4110","Norway","81700.00","S10_4962","Classic Cars","1:10","6791","103.42","147.74","3","121"
"Stavern",,"4110","Norway","81700.00","S18_1097","Trucks and Buses","1:18","2613","58.33","116.67","1","121"
"Stavern",,"4110","Norway","81700.00","S18_2957","Vintage Cars","1:18","5649","34.35","62.46","2","121"
"Stavern",,"4110","Norway","81700.00","S18_3140","Vintage Cars","1:18","3913","68.30","136.59","3","121"
"Stavern",,"4110","Norway","81700.00","S18_4600","Trucks and Buses","1:18","3128","84.76","121.08","2","121"
"Stavern",,"4110","Norway","81700.00","S24_1578","Motorcycles","1:24","7003","60.86","112.70","2","121"
"Stavern",,"4110","Norway","81700.00","S24_2360","Motorcycles","1:24","6840","47.10","69.26","2","121"
"Stavern",,"4110","Norway","81700.00","S24_4048","Classic Cars","1:24","6582","69.78","118.28","2","121"
"Stavern",,"4110","Norway","81700.00","S24_4258","Vintage Cars","1:24","4710","57.46","97.39","1","121"
"Stavern",,"4110","Norway","81700.00","S32_1268","Trucks and Buses","1:32","5099","53.93","96.31","2","121"
"Stavern",,"4110","Norway","81700.00","S32_3207","Trains","1:32","8601","26.72","62.14","2","121"
"Stavern",,"4110","Norway","81700.00","S32_4485","Motorcycles","1:32","3341","56.13","102.05","2","121"
"Stavern",,"4110","Norway","81700.00","S50_4713","Motorcycles","1:50","600","34.17","81.36","2","121"
"Allentown","PA","70267","USA","100600.00","S12_1666","Trucks and Buses","1:12","1579","77.90","136.67","3","157"
"Allentown","PA","70267","USA","100600.00","S18_2319","Trucks and Buses","1:18","8258","74.86","122.73","2","157"
"Allentown","PA","70267","USA","100600.00","S18_2625","Motorcycles","1:18","4357","24.23","60.57","2","157"
"Allentown","PA","70267","USA","100600.00","S12_3148","Classic Cars","1:18","6906","89.14","151.08","2","157"
"Allentown","PA","70267","USA","100600.00","S18_2432","Trucks and Buses","1:18","2018","24.92","60.77","2","157"
"Allentown","PA","70267","USA","100600.00","S18_4668","Vintage Cars","1:18","6645","23.14","50.31","1","157"
"Allentown","PA","70267","USA","100600.00","S32_1374","Motorcycles","1:32","178","66.92","99.89","1","157"
"Allentown","PA","70267","USA","100600.00","S32_3522","Trucks and Buses","1:32","814","33.61","64.64","2","157"
"Allentown","PA","70267","USA","100600.00","S12_1108","Classic Cars","1:12","3619","95.59","207.80","2","157"
"Allentown","PA","70267","USA","100600.00","S12_3891","Classic Cars","1:12","1049","83.05","173.02","2","157"
"Allentown","PA","70267","USA","100600.00","S12_4473","Trucks and Buses","1:12","6125","55.70","118.50","2","157"
"Allentown","PA","70267","USA","100600.00","S18_1342","Vintage Cars","1:18","8693","60.62","102.74","1","157"
"Allentown","PA","70267","USA","100600.00","S18_3232","Classic Cars","1:18","8347","77.90","169.34","2","157"
"Allentown","PA","70267","USA","100600.00","S18_4027","Classic Cars","1:18","5545","91.92","143.62","2","157"
"Allentown","PA","70267","USA","100600.00","S24_2000","Motorcycles","1:24","15","37.32","76.17","4","157"
"Central Hong Kong",,,"Hong Kong","58600.00","S24_1785","Planes","1:24","3627","66.74","109.42","4","211"
"Allentown","PA","70267","USA","100600.00","S24_2300","Trucks and Buses","1:24","2327","61.34","127.79","2","157"
"Allentown","PA","70267","USA","100600.00","S32_2509","Trucks and Buses","1:32","2874","25.98","54.11","1","157"
"Allentown","PA","70267","USA","100600.00","S50_1514","Trains","1:50","1645","37.49","58.58","2","157"
"Allentown","PA","70267","USA","100600.00","S700_2824","Classic Cars","1:18","6934","46.53","101.15","1","157"
"Allentown","PA","70267","USA","100600.00","S10_1678","Motorcycles","1:10","7933","48.81","95.70","2","157"
"Allentown","PA","70267","USA","100600.00","S10_2016","Motorcycles","1:10","6625","68.99","118.94","2","157"
"Allentown","PA","70267","USA","100600.00","S10_4698","Motorcycles","1:10","5582","91.02","193.66","2","157"
"Allentown","PA","70267","USA","100600.00","S10_4962","Classic Cars","1:10","6791","103.42","147.74","3","157"
